303724;Brandweer;Friesland;Sneek;Bevelvoerders blusgroep 3
303725;Brandweer;Friesland;Sneek;Blusgroep 1
303726;Brandweer;Friesland;Sneek;Blusgroep 2
303727;Brandweer;Friesland;Sneek;Blusgroep 3
303728;Brandweer;Friesland;Sneek;Sneek (Chauffeurs Blusgroep 1)
303729;Brandweer;Friesland;Sneek;Sneek (Chauffeurs Blusgroep 2)
303730;Brandweer;Friesland;Sneek;Sneek (Chauffeurs Blusgroep 3)
303731;Brandweer;Friesland;Sneek;Sneek (OST Peleton 331)
303732;Brandweer;Friesland;Sneek;Sneek (OST Peleton 332)
303733;Brandweer;Friesland;Sneek;Sneek (OST Peleton 333)
303734;Brandweer;Friesland;Sneek;Sneek (Schippers Groep 331)
303735;Brandweer;Friesland;Sneek;Sneek (Schippers Groep 332)
303736;Brandweer;Friesland;Sneek;Sneek (Schippers Groep 333)
303737;Brandweer;Friesland;Sneek;Sneek (Verzorgingsgroep 331)
303738;Brandweer;Friesland;Sneek;Sneek (Verzorgingsgroep 332)
303739;Brandweer;Friesland;Sneek;Sneek (Verzorgingsgroep 333)
303740;Brandweer;Friesland;Sneek;Sneek (Dagdienst)
303741;Brandweer;Friesland;Sneek;Sneek (Duikmeester)
303742;Brandweer;Friesland;Sneek;Duikers
303747;Brandweer;Friesland;Sneek;Centralisten, VC-2
303748;Brandweer;Friesland;Sneek;Sneek (Bedrijfsbrandweer, Lankhorst)
303749;Brandweer;Friesland;Sneek;Brugwachters, bruggen
303752;Brandweer;Friesland;Terschelling;Terschelling (Blusgroep Midsland)
303760;Brandweer;Friesland;West-Terschelling;Terschelling (Commandant)
303762;Brandweer;Friesland;West-Terschelling;Terschelling (Blusgroep West Terschelling)
303772;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Bevelvoerder groep 415)
303773;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Bevelvoerder groep 416)
303774;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Bevelvoerder groep 417)
303775;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Bevelvoerder groep 418)
303776;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Blusgroep 415)
303777;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Blusgroep 416)
303778;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Blusgroep 417)
303779;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Blusgroep 418)
303789;Brandweer;Friesland;Tytsjerkstradeel;Bergum (Commandant)
303791;Brandweer;Friesland;Tytsjerkstradeel;Giekerk (Bevelvoerders)
303792;Brandweer;Friesland;Tytsjerkstradeel;Giekerk (Blusgroep)
303800;Brandweer;Friesland;Vlieland;Commandant
303802;Brandweer;Friesland;Vlieland;Blusgroep
303810;Brandweer;Friesland;Weststellingwerf;Noordwolde
303811;Brandweer;Friesland;Weststellingwerf;Noordwolde (Commandant)
303812;Brandweer;Friesland;Weststellingwerf;Noordwolde (Blusgroep)
303813;Brandweer;Friesland;Weststellingwerf;Noordwolde (Chauffeurs)
303814;Brandweer;Friesland;Weststellingwerf;Noordwolde (Bevelvoerders)
303820;Brandweer;Friesland;Weststellingwerf;Scherpenzeel
303821;Brandweer;Friesland;Weststellingwerf;Scherpenzeel (Commandant)
303822;Brandweer;Friesland;Weststellingwerf;Scherpenzeel (Blusgroep)
303823;Brandweer;Friesland;Weststellingwerf;Scherpenzeel (Chauffeurs)
303824;Brandweer;Friesland;Weststellingwerf;Scherpenzeel (Bevelvoerders)
303830;Brandweer;Friesland;Weststellingwerf;Wolvega (Commando)
303831;Brandweer;Friesland;Weststellingwerf;Wolvega (Commandant)
303832;Brandweer;Friesland;Weststellingwerf;Wolvega (Bevelvoerders)
303836;Brandweer;Friesland;Weststellingwerf;Wolvega (Blusgroep 1)
303837;Brandweer;Friesland;Weststellingwerf;Wolvega (Blusgroep 2)
303838;Brandweer;Friesland;Weststellingwerf;Wolvega (Blusgroep 3)
303839;Brandweer;Friesland;Weststellingwerf;Wolvega (Ademluchtonderhoud Groep 1)
303840;Brandweer;Friesland;Weststellingwerf;Wolvega (Ademluchtonderhoud Groep 2)
303841;Brandweer;Friesland;Weststellingwerf;Wolvega (Weekend Groep 1)
303842;Brandweer;Friesland;Weststellingwerf;Wolvega (Weekend Groep 2)
303843;Brandweer;Friesland;Weststellingwerf;Wolvega (Weekend Groep 3)
303844;Brandweer;Friesland;Weststellingwerf;Wolvega (Weekend Groep 4)
303849;Brandweer;Friesland;Weststellingwerf;Wolvega (Perslucht)
303852;Brandweer;Friesland;Wunseradeel;Makkum (Commandant)
303855;Brandweer;Friesland;Wunseradeel;Makkum (Blusgroep)
303862;Brandweer;Friesland;Wunseradeel;Parrega (Blusgroep)
303870;Brandweer;Friesland;Witmarsum;Witmarsum (Commandant)
303872;Brandweer;Friesland;Witmarsum;Witmarsum (Blusgroep)
303880;Brandweer;Friesland;Wymbritseradeel;Commandant
303882;Brandweer;Friesland;Wymbritseradeel;Heeg (Blusgroep)
303886;Brandweer;Friesland;Wymbritseradeel;Heeg (Brug Osingahuizen)
303887;Brandweer;Friesland;Wymbritseradeel;Heeg (Brug Jeltesloot)
303890;Brandweer;Friesland;Wymbritseradeel;Ylst (Commandant)
303893;Brandweer;Friesland;Wymbritseradeel;Ylst (Bevelvoerders Blusgroep 1)
303894;Brandweer;Friesland;Wymbritseradeel;Ylst (Bevelvoerders Blusgroep 2)
303897;Brandweer;Friesland;Wymbritseradeel;Ylst (Blusploeg 1)
303898;Brandweer;Friesland;Wymbritseradeel;Ylst (Blusploeg 2)
303900;Brandweer;Friesland;Woudsend;Woudsend (Commandant)
303902;Brandweer;Friesland;Woudsend;Woudsend (Commando)
303905;Brandweer;Friesland;Woudsend;Woudsend (Blusgroep)
303911;Brandweer;Friesland;Skarsterlan;Joure (Bedrijfsbrandweer Douwe Egberts)
303915;Brandweer;Friesland;Skarsterlan;Joure (Bedrijfsbrandweer Douwe Egberts, Commando)
303916;Brandweer;Friesland;Skarsterlan;Joure (Bedrijfsbrandweer Douwe Egberts, Blusgroep 
303917;Brandweer;Friesland;Skarsterlan;Joure (Bedrijfsbrandweer Douwe Egberts, Blusgroep 
303920;Brandweer;Friesland;Smallingerland;Bedrijfsbrandweer Philips Drachten
320520;Ambulance;Friesland;Schiermonikoog;02-147
400010;Brandweer;Groningen;;Algemeen directeur
400011;Brandweer;Groningen;;RCVD
400014;Brandweer;Groningen;;ROGS (Info)
400015;Brandweer;Groningen;;ROGS (Alarmering) 
400016;Brandweer;Groningen;;ROGS Groep)) 
400017;Brandweer;Groningen;;Leider Meetplanorganisatie
400019;Brandweer;Groningen;;Leider Meetplanorganisatie (groep)
400021;Brandweer;Groningen;;Persvoorlichting
400022;Brandweer;Groningen;;Persvoorlichting (Groep)
400041;Brandweer;Groningen;;Centralisten MKG 
400045;Brandweer;Groningen;;I&A
400046;Brandweer;Groningen;;Centralisten MKG 
400050;Brandweer;Groningen;;Centralisten MKG 
400051;Brandweer;Groningen;;Hoofd Alarmcentrale
400053;Brandweer;Groningen;;Tactisch Officier AC
400054;Brandweer;Groningen;;Tactisch Officier AC (Groep)
400055;Brandweer;Groningen;;Piket Centralisten
400056;Brandweer;Groningen;;Centralisten (GWO) 
400057;Brandweer;Groningen;;VC Centralisten
400058;Brandweer;Groningen;;WVD Centralisten
400059;Brandweer;Groningen;;Beheer
400063;Brandweer;Groningen;;Beheer
400065;Brandweer;Groningen;;Beheer
400070;Brandweer;Groningen;;Infocode AC Drenthe 
400071;Brandweer;Groningen;;Infocode AC Groningen (via Drenthe)
400076;Brandweer;Groningen;;Infocode AC Friesland
400111;Brandweer;Groningen;;OVD Midden (Alarm) 
400112;Brandweer;Groningen;;OVD Noord (Alarm) 
400113;Brandweer;Groningen;;OVD Oost (Alarm) 
400114;Brandweer;Groningen;;OVD West (Alarm) 
400121;Brandweer;Groningen;;OVD Midden (Info) 
400122;Brandweer;Groningen;;OVD Noord (Info) 
400123;Brandweer;Groningen;;OVD Oost (Info) 
400124;Brandweer;Groningen;;OVD West (Info) 
400131;Brandweer;Groningen;;OVD Midden (Groep) 
400132;Brandweer;Groningen;;OVD Noord (Groep) 
400133;Brandweer;Groningen;;OVD Oost (Groep) 
400134;Brandweer;Groningen;;OVD West (Groep) 
400201;KNRM;Groningen;Eemshaven;Opstappers Boot Jan & Titia Visser
400209;KNRM;Groningen;;Monitorcode KWC
400210;Brandweer;Groningen;Bedum;Korpsalarm 
400211;Brandweer;Groningen;Bedum;Commandant 
400213;Brandweer;Groningen;Bedum;Burgemeester Bedum 
400220;Brandweer;Groningen;Bedum;Commando 
400221;Brandweer;Groningen;Bedum;TS-530 
400227;Brandweer;Groningen;Bedum;PM-570 
400231;Brandweer;Groningen;Bedum;Bevelvoerders Blusploeg 1 
400232;Brandweer;Groningen;Bedum;Bevelvoerders Blusploeg 2 
400233;Brandweer;Groningen;Bedum;Bevelvoerders Blusploeg 3 
400234;Brandweer;Groningen;Bedum;Bevelvoerders Blusploeg 4 
400241;Brandweer;Groningen;Bedum;Blusploeg 1 
400242;Brandweer;Groningen;Bedum;Blusploeg 2 
400243;Brandweer;Groningen;Bedum;Blusploeg 3 
400244;Brandweer;Groningen;Bedum;Blusploeg 4 
400247;Brandweer;Groningen;Bedum;Dagdienst Ploeg 
400248;Brandweer;Groningen;Bedum;Kazernealarm 
400249;Brandweer;Groningen;Bedum;Techniek 
400250;Brandweer;Groningen;Groningen-Stad;Korpsalarm 
400251;Brandweer;Groningen;Groningen-Stad;Commandant 
400252;Brandweer;Groningen;Groningen-Stad;Commando 
400253;Brandweer;Groningen;Groningen;Burgemeester
400255;Brandweer;Groningen;Groningen-Stad;Inspecteur, Piket Preventie Handhaving 
400256;Brandweer;Groningen;Groningen-Stad;Piket Preventie Handhaving 
400257;Brandweer;Groningen;Groningen-Stad;Piket Preventie Handhaving 
400258;Brandweer;Groningen;Groningen-Stad;Piket Preventie Handhaving 
400259;Brandweer;Groningen;Groningen-Stad;Piket Preventie Handhaving 
400260;Brandweer;Groningen;Groningen-Stad;Piket Preventie Handhaving 
400261;Brandweer;Groningen;Groningen-Stad;Piket Preventie Handhaving 
400262;Brandweer;Groningen;Groningen-Stad;Piket Preventie Handhaving 
400271;Brandweer;Groningen;Groningen-Sontweg;TS-744 
400272;Brandweer;Groningen;Groningen-Sontweg;TS-745 
400273;Brandweer;Groningen;Groningen-Sontweg;TS-746 
400274;Brandweer;Groningen;Groningen-Vinkhuizen;TS-747 
400275;Brandweer;Groningen;Groningen-Sontweg;SB-760 
400276;Brandweer;Groningen;Groningen-Vinkhuizen;HW-758 
400277;Brandweer;Groningen;Groningen-Sontweg;HW-1851
400278;Brandweer;Groningen;Groningen-Sontweg;HV 1-776 & Boot 
400279;Brandweer;Groningen;Groningen-Sontweg;HV-770 
400280;Brandweer;Groningen;Groningen-Sontweg;WO-781 
400282;Brandweer;Groningen;Groningen-Sontweg;VOA+AHW-780 
400288;Brandweer;Groningen;Groningen-Sontweg;COH 0199
400291;Brandweer;Groningen;Groningen-Sontweg;HA-785 
400292;Brandweer;Groningen;Groningen-Sontweg;HA-788 
400299;Brandweer;Groningen;Groningen-Sontweg;ROGS, DA-CA-795 
400300;Brandweer;Groningen;Groningen-Sontweg;DA-ME-796 
400303;Brandweer;Groningen;Groningen-Sontweg;Ademlucht Contianer 
400308;Brandweer;Groningen;;OvD West (VC3 / DA-OD 3493)
400309;Brandweer;Groningen;;OvD Noord (VC3 / DA-OD 3793)
400310;Brandweer;Groningen;;OvD Midden (VC3 / DA-OD 3593) 
400311;Brandweer;Groningen;;OvD Oost (DA-OD 3693)
400360;Brandweer;Groningen;Groningen-Sontweg;Commando 
400361;Brandweer;Groningen;Groningen-Sontweg;Bevelvoerders Van Dienst 
400362;Brandweer;Groningen;Groningen-Sontweg;Duikalarm 
400363;Brandweer;Groningen;Groningen-Sontweg;Brandalarm 
400364;Brandweer;Groningen;Groningen-Sontweg;Liftalarm 
400365;Brandweer;Groningen;Groningen-Sontweg;Ladderalarm 
400369;Brandweer;Groningen;Groningen-Sontweg;Bemanning HW 
400371;Brandweer;Groningen;Groningen-Sontweg;Bevelvoerders Blusploeg 1 
400372;Brandweer;Groningen;Groningen-Sontweg;Bevelvoerders Blusploeg 2 
400373;Brandweer;Groningen;Groningen-Sontweg;Bevelvoerders Blusploeg 3 
400374;Brandweer;Groningen;Groningen-Sontweg;Bevelvoerders Blusploeg 4 
400375;Brandweer;Groningen;Groningen-Sontweg;Bevelvoerders Blusploeg 5 
400376;Brandweer;Groningen;Groningen-Sontweg;Chauffeurs Blusploeg 1 
400377;Brandweer;Groningen;Groningen-Sontweg;Chauffeurs Blusploeg 2 
400378;Brandweer;Groningen;Groningen-Sontweg;Chauffeurs Blusploeg 3 
400379;Brandweer;Groningen;Groningen-Sontweg;Chauffeurs Blusploeg 4 
400380;Brandweer;Groningen;Groningen-Sontweg;Chauffeurs Blusploeg 5 
400381;Brandweer;Groningen;Groningen-Sontweg;Blusploeg 1 
400382;Brandweer;Groningen;Groningen-Sontweg;Blusploeg 2 
400383;Brandweer;Groningen;Groningen-Sontweg;Blusploeg 3 
400384;Brandweer;Groningen;Groningen-Sontweg;Blusploeg 4 
400385;Brandweer;Groningen;Groningen-Sontweg;Blusploeg 5 
400386;Brandweer;Groningen;Groningen-Sontweg;Weekend Ploeg 
400387;Brandweer;Groningen;Groningen-Sontweg;Dagdienst ploeg
400388;Brandweer;Groningen;Groningen-Sontweg;Kazernealarm 
400389;Brandweer;Groningen;Groningen-Sontweg;Techniek 
400390;Brandweer;Groningen;Groningen-Vinkhuizen;Commando 
400391;Brandweer;Groningen;Groningen-Vinkhuizen;Bevelvoerders Van Dienst 
400392;Brandweer;Groningen;Groningen-Vinkhuizen;Brandalarm / Ploeg 
400393;Brandweer;Groningen;Groningen-Vinkhuizen;Beroeps
400394;Brandweer;Groningen;Groningen-Vinkhuizen;Bezetting AL
400395;Brandweer;Groningen;Groningen-Vinkhuizen;Bezetting TS 
400401;Brandweer;Groningen;Groningen-Vinkhuizen;Bevelvoerders Van Dienst 
400418;Brandweer;Groningen;Groningen-Vinkhuizen;Korpsalarm 
400419;Brandweer;Groningen;Groningen-Vinkhuizen;Kazernealarm 
400420;Brandweer;Groningen;Groningen-Vinkhuizen;Techniek 
400429;Brandweer;Groningen;Groningen-Vinkhuizen;DPH-587 
400450;Brandweer;Groningen;Haren;Korps Alarm
400451;Brandweer;Groningen;Haren;Commandant
400453;Brandweer;Groningen;Haren;Burgemeester Haren
400460;Brandweer;Groningen;Haren;Post Commandant
400461;Brandweer;Groningen;Haren;TS-535
400470;Brandweer;Groningen;Haren;Meetploeg & WVD
400471;Brandweer;Groningen;Haren;Bevelvoerders Blusploeg 1
400472;Brandweer;Groningen;Haren;Bevelvoerders Blusploeg 2
400473;Brandweer;Groningen;Haren;Bevelvoerders Blusploeg 3
400474;Brandweer;Groningen;Haren;Bevelvoerders Blusploeg 4
400475;Brandweer;Groningen;Haren;Chauffeurs Blusploeg 1
400476;Brandweer;Groningen;Haren;Chauffeurs Blusploeg 2
400477;Brandweer;Groningen;Haren;Chauffeurs Blusploeg 3
400478;Brandweer;Groningen;Haren;Chauffeurs Blusploeg 4
400481;Brandweer;Groningen;Haren;Blusploeg 1
400482;Brandweer;Groningen;Haren;Blusploeg 2
400483;Brandweer;Groningen;Haren;Blusploeg 3
400484;Brandweer;Groningen;Haren;Blusploeg 4
400486;Brandweer;Groningen;Haren;Weekend Ploeg
400487;Brandweer;Groningen;Haren;Dagdienst Ploeg
400488;Brandweer;Groningen;Haren;Kazerne Alarm
400489;Brandweer;Groningen;Haren;Techniek
400490;Brandweer;Groningen;Hoogezand;Korps Alarm
400491;Brandweer;Groningen;Hoogezand;Commandant
400493;Brandweer;Groningen;Hoogezand;Burgemeester Hoogezand
400500;Brandweer;Groningen;Hoogezand;Commando
400501;Brandweer;Groningen;Hoogezand;TS-536 / TS-546+Boot
400502;Brandweer;Groningen;Hoogezand;TS-546
400503;Brandweer;Groningen;Hoogezand;HV 2-576
400504;Brandweer;Groningen;Hoogezand;HW-556
400505;Brandweer;Groningen;Hoogezand;SB-566
400506;Brandweer;Groningen;Hoogezand;PM Boot / SW
400507;Brandweer;Groningen;Hoogezand;Speciale Functieploeg 1
400508;Brandweer;Groningen;Hoogezand;Speciale Functieploeg 2
400509;Brandweer;Groningen;Hoogezand;HA
400510;Brandweer;Groningen;Hoogezand;Meetploeg
400511;Brandweer;Groningen;Hoogezand;Bevelvoerders Blusploeg 1
400512;Brandweer;Groningen;Hoogezand;Post Commandant
400513;Brandweer;Groningen;Hoogezand;Bevelvoerders Blusploeg 3
400514;Brandweer;Groningen;Hoogezand;Bevelvoerders Blusploeg 4
400515;Brandweer;Groningen;Hoogezand;Bevelvoerders Blusploeg 5
400516;Brandweer;Groningen;Hoogezand;Chauffeurs Blusploeg 1
400517;Brandweer;Groningen;Hoogezand;Chauffeurs Blusploeg 2
400518;Brandweer;Groningen;Hoogezand;Chauffeurs Blusploeg 3
400519;Brandweer;Groningen;Hoogezand;Chauffeurs Blusploeg 4
400520;Brandweer;Groningen;Hoogezand;Chauffeurs Blusploeg 5
400521;Brandweer;Groningen;Hoogezand;Blusploeg 1
400522;Brandweer;Groningen;Hoogezand;Blusploeg 2
400523;Brandweer;Groningen;Hoogezand;Blusploeg 3
400524;Brandweer;Groningen;Hoogezand;Blusploeg 4
400525;Brandweer;Groningen;Hoogezand;Blusploeg 5
400526;Brandweer;Groningen;Hoogezand;Weekend Ploeg
400527;Brandweer;Groningen;Hoogezand;Dagdienst Ploeg
400528;Brandweer;Groningen;Hoogezand;Kazerne Alarm
400529;Brandweer;Groningen;Hoogezand;Techniek
400530;Brandweer;Groningen;Slochteren;Korps Alarm
400531;Brandweer;Groningen;Slochteren;Commandant
400533;Brandweer;Groningen;Slochteren;Burgemeester Slochteren
400540;Brandweer;Groningen;Harkstede;Commando
400541;Brandweer;Groningen;Harkstede;TS-529
400561;Brandweer;Groningen;Harkstede;Vrijwilligers
400568;Brandweer;Groningen;Harkstede;Kazerne Alarm
400569;Brandweer;Groningen;Harkstede;Techniek
400570;Brandweer;Groningen;Siddeburen;Commando
400571;Brandweer;Groningen;Siddeburen;TS-549
400591;Brandweer;Groningen;Siddeburen;Vrijwilligers
400598;Brandweer;Groningen;Siddeburen;Kazerne Alarm
400599;Brandweer;Groningen;Siddeburen;Techniek
400600;Brandweer;Groningen;Slochteren;Post Commandant
400601;Brandweer;Groningen;Slochteren;TS-539
400621;Brandweer;Groningen;Slochteren;Vrijwilligers
400627;Brandweer;Groningen;Slochteren;Commando
400628;Brandweer;Groningen;Slochteren;Kazerne Alarm
400629;Brandweer;Groningen;Slochteren;Techniek
400630;Brandweer;Groningen;Ten Boer;Korps Alarm
400631;Brandweer;Groningen;Ten Boer;Commandant
400632;Brandweer;Groningen;Ten Boer;Commando
400633;Brandweer;Groningen;Ten Boer;Burgemeester
400640;Brandweer;Groningen;Ten Boer;Bevelvoerders Van Dienst
400641;Brandweer;Groningen;Ten Boer;TS-520
400650;Brandweer;Groningen;Ten Boer;Meetploeg & WVD
400661;Brandweer;Groningen;Ten Boer;Blusploeg 1
400662;Brandweer;Groningen;Ten Boer;Blusploeg 2
400668;Brandweer;Groningen;Ten Boer;Kazerne Alarm
400669;Brandweer;Groningen;Ten Boer;Techniek
400670;Brandweer;Groningen;Appingedam;Korpsalarm
400671;Brandweer;Groningen;Appingedam;Commandant
400680;Brandweer;Groningen;Appingedam;Bevelvoerders van dienst
400681;Brandweer;Groningen;Appingedam;TS-637
400701;Brandweer;Groningen;Appingedam;Blusploeg / Peleton Noord
400708;Brandweer;Groningen;Appingedam;Kazernealarm
400709;Brandweer;Groningen;Appingedam;Techniek / peleton noord
400710;Brandweer;Groningen;Delfzijl;Commando
400711;Brandweer;Groningen;Delfzijl;Commandant
400713;Brandweer;Groningen;Delfzijl;Burgemeester Delfzijl
400720;Brandweer;Groningen;Bierum;Commando
400721;Brandweer;Groningen;Bierum;TS-643
400730;Brandweer;Groningen;Bierum;Meetploeg
400731;Brandweer;Groningen;Bierum;Bevelvoerders Van Dienst
400741;Brandweer;Groningen;Bierum;Blusploeg
400748;Brandweer;Groningen;Bierum;Kazerne Alarm
400750;Brandweer;Groningen;Delfzijl;Commando
400758;Brandweer;Groningen;Delfzijl;WO-691
400759;Brandweer;Groningen;Delfzijl;OGS Team
400760;Brandweer;Groningen;Delfzijl;OGS Alarm
400761;Brandweer;Groningen;Delfzijl;Bevelvoerders Blusploeg 1
400762;Brandweer;Groningen;Delfzijl;Bevelvoerders Blusploeg 2
400763;Brandweer;Groningen;Delfzijl;Bevelvoerders Blusploeg 3
400764;Brandweer;Groningen;Delfzijl;Bevelvoerders Blusploeg 4
400765;Brandweer;Groningen;Delfzijl;Bevelvoerders Blusploeg 5
400766;Brandweer;Groningen;Delfzijl;Chauffeurs Blusploeg 1
400767;Brandweer;Groningen;Delfzijl;Chauffeurs Blusploeg 2
400768;Brandweer;Groningen;Delfzijl;Chauffeurs Blusploeg 3
400769;Brandweer;Groningen;Delfzijl;Chauffeurs Blusploeg 4
400770;Brandweer;Groningen;Delfzijl;Chauffeurs Blusploeg 5
400771;Brandweer;Groningen;Delfzijl;Blusploeg 1 / HV-670 / TS-631 / TS-641 / TS-650
400772;Brandweer;Groningen;Delfzijl;Blusploeg 2 / TS-631 / TS-641 / TS-650 / Peleton N
400773;Brandweer;Groningen;Delfzijl;Blusploeg 3 / TS-650
400774;Brandweer;Groningen;Delfzijl;Blusploeg 4 / TS-631
400775;Brandweer;Groningen;Delfzijl;Blusploeg 5
400776;Brandweer;Groningen;Delfzijl;Weekend Ploeg / TS-631 / TS-641 / TS-650
400777;Brandweer;Groningen;Delfzijl;Dagdienst Ploeg
400779;Brandweer;Groningen;Delfzijl;Kazerne Alarm
400780;Brandweer;Groningen;Delfzijl;Techniek
400781;Brandweer;Groningen;Wagenborgen;TS-638
400790;Brandweer;Groningen;Wagenborgen;Meetploeg & WVD
400791;Brandweer;Groningen;Wagenborgen;Bevelvoerders Van Dienst
400796;Brandweer;Groningen;Wagenborgen;Chauffeurs
400808;Brandweer;Groningen;Wagenborgen;Kazerne Alarm
400809;Brandweer;Groningen;Wagenborgen;Techniek
400811;Brandweer;Groningen;Wagenborgen;TS-610
400821;Brandweer;Groningen;Woldendorp;Bevelvoerders Van Dienst
400826;Brandweer;Groningen;Woldendorp;Chauffeurs
400831;Brandweer;Groningen;Woldendorp;TS-641/ TS-648 / Peleton Noord
400840;Brandweer;Groningen;Eemsmond;Korps Alarm
400841;Brandweer;Groningen;Eemsmond;Commandant
400843;Brandweer;Groningen;Eemsmond;Burgemeester Eemsmond
400850;Brandweer;Groningen;Uithuizermeeden;Commando
400851;Brandweer;Groningen;Uithuizermeeden;TS-632
400860;Brandweer;Groningen;Uithuizermeeden;Meetploeg & WVD
400871;Brandweer;Groningen;Uithuizermeeden;Blusploeg
400878;Brandweer;Groningen;Uithuizermeeden;Kazerne Alarm
400879;Brandweer;Groningen;Uithuizermeeden;Techniek
400880;Brandweer;Groningen;Usquert;Commando
400881;Brandweer;Groningen;Usquert;TS-634
400901;Brandweer;Groningen;Usquert;Blusploeg / TS-634 / Peleton Noord
400908;Brandweer;Groningen;Usquert;Kazerne Alarm
400909;Brandweer;Groningen;Usquert;Techniek
400910;Brandweer;Groningen;Loppersum;Korps Alarm
400911;Brandweer;Groningen;Loppersum;Commandant
400913;Brandweer;Groningen;Loppersum;Burgemeester Loppersum
400920;Brandweer;Groningen;Loppersum;Commando
400921;Brandweer;Groningen;Loppersum;TS-646
400930;Brandweer;Groningen;Loppersum;Meetploeg & WVD
400941;Brandweer;Groningen;Loppersum;Blusploeg 1
400942;Brandweer;Groningen;Loppersum;Blusploeg 2
400948;Brandweer;Groningen;Loppersum;Kazerne Alarm
400949;Brandweer;Groningen;Loppersum;Techniek
400950;Brandweer;Groningen;Middelstum;Commando
400951;Brandweer;Groningen;Middelstum;TS-625
400971;Brandweer;Groningen;Middelstum;Blusploeg 1
400972;Brandweer;Groningen;Middelstum;Blusploeg 2
400978;Brandweer;Groningen;Middelstum;Kazerne alarm
400979;Brandweer;Groningen;Middelstum;Techniek
400980;Brandweer;Groningen;'T Zand;Commando
400981;Brandweer;Groningen;'T Zand;TS-633
401001;Brandweer;Groningen;'T Zand;Blusploeg 1 / peleton noord
401002;Brandweer;Groningen;'T Zand;Blusploeg 2
401008;Brandweer;Groningen;'T Zand;Kazernealarm
401009;Brandweer;Groningen;'T Zand;Techniek
401011;Brandweer;Groningen;Bellingwedde;Commando
401013;Brandweer;Groningen;Bellingwedde;Burgemeester
401020;Brandweer;Groningen;Bellingwedde;Commandant
401021;Brandweer;Groningen;Bellingwedde;TS-842
401030;Brandweer;Groningen;Bellingwedde;Meetploeg & WVD
401041;Brandweer;Groningen;Bellingwedde;TS-830
401042;Brandweer;Groningen;Bellingwedde;Blusploeg
401050;Brandweer;Groningen;Zuidbroek;Korps Alarm
401051;Brandweer;Groningen;Zuidbroek;Commandant
401053;Brandweer;Groningen;Zuidbroek;Burgemeester Zuidbroek
401060;Brandweer;Groningen;Zuidbroek;Commando
401061;Brandweer;Groningen;Zuidbroek;TS-545
401063;Brandweer;Groningen;Zuidbroek;HV 2-585
401071;Brandweer;Groningen;Zuidbroek;Bevelvoerders Blusploeg 1
401072;Brandweer;Groningen;Zuidbroek;Bevelvoerders Blusploeg 2
401081;Brandweer;Groningen;Zuidbroek;Blusploeg A
401082;Brandweer;Groningen;Zuidbroek;Blusploeg B
401088;Brandweer;Groningen;Zuidbroek;Kazerne Alarm
401089;Brandweer;Groningen;Zuidbroek;Techniek
401090;Brandweer;Groningen;Nieuwe Pekela;Korps Alarm
401091;Brandweer;Groningen;Nieuwe Pekela & Oude Peke;Commandant
401093;Brandweer;Groningen;Nieuwe Pekela;Burgemeester Nieuwe Pekela
401100;Brandweer;Groningen;Nieuwe Pekela;Commando
401101;Brandweer;Groningen;Nieuwe Pekela;TS-836
401102;Brandweer;Groningen;Nieuwe Pekela;TS
401103;Brandweer;Groningen;Nieuwe Pekela;HV
401104;Brandweer;Groningen;Nieuwe Pekela;HW
401105;Brandweer;Groningen;Nieuwe Pekela;Speciale Inzet Voer/Vaartuig
401106;Brandweer;Groningen;Nieuwe Pekela;Speciale Inzet Voer/Vaartuig
401107;Brandweer;Groningen;Nieuwe Pekela;Speciale Functie Ploeg 1
401108;Brandweer;Groningen;Nieuwe Pekela;Speciale Functie Ploeg 2
401109;Brandweer;Groningen;Nieuwe Pekela;Speciale Functie Ploeg 3
401110;Brandweer;Groningen;Nieuwe Pekela;Meetploeg & WVD
401111;Brandweer;Groningen;Nieuwe Pekela;Bevelvoerders Blusploeg 1
401112;Brandweer;Groningen;Nieuwe Pekela;Bevelvoerders Blusploeg 2
401113;Brandweer;Groningen;Nieuwe Pekela;Bevelvoerders Blusploeg 3
401114;Brandweer;Groningen;Nieuwe Pekela;Bevelvoerders Blusploeg 4
401115;Brandweer;Groningen;Nieuwe Pekela;Bevelvoerders Blusploeg 5
401116;Brandweer;Groningen;Nieuwe Pekela;Chauffeurs Blusploeg 1
401117;Brandweer;Groningen;Nieuwe Pekela;Chauffeurs Blusploeg 2
401118;Brandweer;Groningen;Nieuwe Pekela;Chauffeurs Blusploeg 3
401119;Brandweer;Groningen;Nieuwe Pekela;Chauffeurs Blusploeg 4
401120;Brandweer;Groningen;Nieuwe Pekela;Chauffeurs Blusploeg 5
401121;Brandweer;Groningen;Nieuwe Pekela;Blusploeg 1 / TS-830
401122;Brandweer;Groningen;Nieuwe Pekela;Blusploeg 2
401123;Brandweer;Groningen;Nieuwe Pekela;Blusploeg 3
